2019-10-01 10:07:14,425 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=523716.9414061075%2C5724655.036680756%2C526118.5742464965%2C5727228.931828612&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-04-01T09%3A16%3A06%2F2019-04-01T09%3A16%3A06&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:14,495 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=523716.9414061075%2C5724655.036680756%2C526118.5742464965%2C5727228.931828612&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-24T09%3A26%3A06%2F2019-05-24T09%3A26%3A06&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:14,631 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=523716.9414061075%2C5724655.036680756%2C526118.5742464965%2C5727228.931828612&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-31T09%3A16%3A10%2F2019-05-31T09%3A16%3A10&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:14,678 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=521315.3085657184%2C5722081.1415329%2C523716.9414061075%2C5724655.036680756&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-04-21T09%3A31%3A57%2F2019-04-21T09%3A31%3A57&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:14,694 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=523716.9414061075%2C5724655.036680756%2C526118.5742464965%2C5727228.931828612&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-24T09%3A26%3A13%2F2019-05-24T09%3A26%3A13&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:14,850 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=521315.3085657184%2C5722081.1415329%2C523716.9414061075%2C5724655.036680756&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-29T09%3A26%3A05%2F2019-05-29T09%3A26%3A05&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:14,881 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=521315.3085657184%2C5722081.1415329%2C523716.9414061075%2C5724655.036680756&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-04T09%3A26%3A07%2F2019-05-04T09%3A26%3A07&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:14,881 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=521315.3085657184%2C5722081.1415329%2C523716.9414061075%2C5724655.036680756&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-26T09%3A16%3A05%2F2019-05-26T09%3A16%3A05&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:15,460 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=523716.9414061075%2C5724655.036680756%2C526118.5742464965%2C5727228.931828612&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-29T09%3A26%3A05%2F2019-05-29T09%3A26%3A05&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
2019-10-01 10:07:16,997 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=521315.3085657184%2C5722081.1415329%2C523716.9414061075%2C5724655.036680756&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-24T09%3A26%3A06%2F2019-05-24T09%3A26%3A06&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2 HTTP/1.1" 200 None
